1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),Year,is_weekend,is_holiday,is_morning_rush,is_evening_rush,month_sin,month_cos,hour_sin,hour_cos
30.31,75.5,21.05,52.67,66.33,39.25,3534.0,2719.0,24.3,,2.5,49.0,,2022,True,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
33.38,78.83,22.04,70.33,66.08,69.92,3578.0,2931.0,23.8,,2.9,55.0,,2022,True,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
35.77,79.17,27.2,62.25,64.25,54.5,3514.0,2745.0,21.6,,4.0,64.0,,2022,True,False,False,True,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
27.58,78.75,23.97,69.83,64.25,64.92,3299.0,2541.0,19.2,,3.1,72.0,,2022,True,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
32.37,76.67,24.74,60.5,61.0,55.67,3532.0,2680.0,17.6,,2.8,78.0,,2022,True,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
32.03,73.0,24.12,67.25,61.17,69.67,3495.0,2612.0,16.9,,2.7,83.0,,2022,True,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
38.4,70.5,25.05,69.67,63.08,73.17,3004.0,2346.0,17.2,,2.8,84.0,,2022,True,False,False,False,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
43.52,70.42,23.14,69.67,62.17,74.92,1873.0,1645.0,17.0,,3.0,87.0,,2022,True,False,False,False,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681
32.53,73.5,18.87,73.67,64.25,85.42,1654.0,1449.0,16.8,,2.0,60.0,,2022,True,False,False,False,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
34.65,68.58,15.66,71.83,63.5,91.33,899.0,783.0,17.1,0.1,0.8,91.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683
38.11,59.25,19.72,66.58,56.83,89.25,683.0,617.0,17.2,0.2,0.6,93.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
35.54,66.67,22.66,61.67,55.42,89.67,669.0,623.0,17.1,0.1,1.0,93.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476
33.8,59.08,27.41,63.67,54.0,88.33,1040.0,1084.0,17.1,0.2,0.7,94.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
39.31,65.08,24.88,67.75,56.42,88.33,2668.0,2605.0,17.1,0.1,0.9,94.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074
42.71,64.75,22.48,65.92,54.0,73.42,3399.0,2636.0,17.2,0.1,0.9,95.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
32.44,83.75,23.56,67.75,57.75,67.58,3926.0,2821.0,17.2,0.2,1.8,95.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
23.03,79.33,25.25,68.42,65.92,61.33,3629.0,2616.0,17.5,0.1,2.2,96.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
19.53,81.17,23.3,71.83,67.42,73.83,3802.0,2871.0,18.0,0.0,2.6,94.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
27.7,79.75,24.46,69.0,64.17,58.0,3598.0,2761.0,18.5,,2.7,91.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
30.27,78.17,25.1,70.83,65.5,68.33,3768.0,2876.0,19.4,,1.0,85.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
26.55,78.75,23.33,62.17,63.58,53.75,3630.0,3000.0,20.5,,1.2,81.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
32.71,81.0,23.43,55.0,62.25,55.25,3643.0,3047.0,21.8,,1.6,70.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
33.91,76.75,25.53,67.58,63.58,53.5,3559.0,3009.0,23.2,,2.2,66.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
31.25,79.0,24.32,46.5,63.17,55.67,3642.0,2953.0,23.4,,2.3,64.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
27.65,77.5,24.4,31.5,61.83,54.0,3377.0,2986.0,23.5,,1.2,64.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
35.19,65.83,22.79,30.17,66.33,54.92,3802.0,3057.0,23.2,,1.7,64.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
29.66,28.25,21.33,20.58,46.5,53.83,3776.0,3059.0,22.8,,0.8,65.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
23.02,73.0,22.02,17.25,24.08,51.33,3553.0,2898.0,22.0,,0.9,69.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
25.29,73.58,21.35,22.0,41.33,48.33,3291.0,2712.0,21.4,,1.2,72.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
26.34,72.92,26.31,65.67,63.92,65.5,3342.0,2677.0,21.1,,1.3,74.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
29.76,69.75,26.32,67.25,62.67,69.5,2877.0,2382.0,20.6,0.0,1.4,77.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
40.85,72.75,21.28,68.92,63.33,74.58,2240.0,1731.0,20.4,0.0,1.7,78.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681
33.14,69.0,21.58,70.08,64.08,83.0,1416.0,1118.0,17.0,0.0,1.6,88.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
40.0,70.0,18.41,72.5,70.0,89.58,1085.0,991.0,19.7,0.0,1.2,80.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683
37.86,70.0,16.63,70.42,70.0,90.83,789.0,718.0,19.1,0.1,1.4,82.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
34.47,70.0,19.29,71.75,70.0,93.25,817.0,728.0,18.1,0.4,3.0,83.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476
39.89,70.0,17.67,62.17,70.0,86.75,975.0,1012.0,17.3,0.4,1.9,88.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
45.5,70.0,23.47,61.25,70.0,85.58,2413.0,2336.0,17.0,0.1,2.1,88.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074
35.0,71.0,23.84,69.08,59.5,78.33,3706.0,2864.0,17.0,,2.8,84.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
43.83,83.0,19.65,67.0,65.08,66.33,3967.0,2950.0,17.0,,2.7,87.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
38.32,80.92,22.34,73.83,67.0,67.42,3920.0,2867.0,18.4,,2.5,79.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
32.96,81.75,25.39,74.25,68.92,69.75,3673.0,2718.0,20.4,,1.7,68.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
32.58,81.17,26.82,74.17,67.5,75.42,3726.0,2908.0,22.3,,1.3,63.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
30.92,79.92,23.01,57.58,62.08,60.58,3631.0,2968.0,24.2,,2.1,55.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
31.14,79.33,20.3,50.42,63.92,54.08,3639.0,2949.0,26.1,,3.4,45.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
37.1,81.17,19.86,48.42,64.17,53.25,3684.0,2881.0,27.5,,3.0,41.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
43.4,77.33,23.62,63.25,65.83,57.67,3516.0,2828.0,28.2,,4.4,37.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
35.74,78.25,23.35,63.75,64.17,61.67,3628.0,2879.0,28.4,,4.8,38.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
37.95,76.75,26.4,37.08,63.08,52.58,3729.0,2948.0,28.4,,3.5,37.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
32.03,69.17,23.68,21.5,52.33,50.08,3708.0,3064.0,27.5,,4.9,38.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
28.94,14.17,22.44,17.25,28.67,53.67,3698.0,3085.0,25.6,,5.3,45.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
24.07,68.67,17.17,17.58,25.75,55.83,3554.0,2893.0,23.9,,5.1,47.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
24.82,74.5,21.6,18.25,32.75,48.33,3564.0,2867.0,22.7,,2.3,49.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
29.27,72.25,20.31,52.92,62.58,54.33,3412.0,2805.0,21.9,,3.1,56.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
36.49,73.17,19.8,68.25,62.42,64.0,3085.0,2576.0,19.9,,4.4,64.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
37.28,73.67,20.03,69.83,62.5,73.33,2085.0,1787.0,18.3,,2.5,62.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681
35.53,76.83,20.29,74.33,64.67,83.25,1498.0,1406.0,20.2,0.2,2.1,78.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
44.75,77.58,18.22,77.17,65.25,89.75,1164.0,1092.0,16.4,,3.0,41.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683
46.02,78.0,17.51,76.75,65.58,89.92,856.0,892.0,15.5,,2.9,37.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
38.83,80.5,14.27,74.17,68.25,92.25,776.0,745.0,14.6,,2.8,34.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476
35.4,76.58,18.68,76.58,65.83,90.83,1025.0,1135.0,13.6,,1.2,35.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
35.33,76.17,24.62,75.0,65.58,88.08,1988.0,2266.0,13.0,,3.3,36.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074
48.26,80.42,22.7,75.67,66.08,81.33,3668.0,2889.0,13.1,,4.3,31.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
40.37,82.58,23.81,70.25,67.17,56.0,3970.0,2996.0,13.4,,2.5,30.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
32.48,82.17,26.43,72.67,68.83,68.0,3872.0,2822.0,14.5,,2.8,30.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
29.89,84.25,24.53,74.58,70.42,59.17,3763.0,2888.0,16.4,,2.4,27.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
33.9,79.08,23.97,72.42,67.92,65.92,3656.0,2814.0,18.1,,1.6,26.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
31.67,80.42,22.83,70.83,65.83,64.08,3631.0,2894.0,19.8,,1.9,24.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
28.97,80.5,22.9,71.5,64.25,63.17,3582.0,2980.0,21.0,,1.6,22.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
31.51,80.92,23.8,62.83,64.08,55.08,3602.0,2916.0,22.4,,2.1,19.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
31.73,77.92,23.92,55.25,63.5,51.83,3600.0,2890.0,23.0,,3.2,18.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
30.33,79.42,21.69,55.42,65.17,54.0,3581.0,2905.0,23.5,,3.5,23.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
20.5,76.42,19.15,29.58,59.83,54.92,3614.0,2778.0,23.4,,2.8,23.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
21.41,59.5,21.64,18.17,54.42,48.58,3733.0,2969.0,22.8,,3.9,26.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
19.45,16.0,15.41,16.17,28.42,49.08,3577.0,3043.0,21.3,,3.9,28.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
27.17,16.5,18.18,16.92,22.67,56.0,3665.0,2850.0,19.6,,3.6,31.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
32.25,66.83,21.36,16.17,25.75,49.42,3270.0,2761.0,18.0,,2.1,33.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
29.61,73.0,23.46,45.83,63.58,38.83,3575.0,2922.0,17.1,,3.1,38.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
36.21,74.42,22.04,67.17,61.58,64.08,3183.0,2595.0,16.4,,2.6,41.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
40.54,71.5,20.22,56.75,61.08,51.33,1947.0,1671.0,15.6,,2.8,47.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681
36.29,79.42,21.11,73.0,66.42,83.75,1625.0,1398.0,17.5,,3.7,44.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
39.73,79.33,15.71,74.75,66.75,88.33,1224.0,1149.0,14.2,,1.4,51.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683
39.57,75.08,16.55,76.58,66.17,90.17,933.0,896.0,13.4,,1.5,53.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
37.16,80.25,19.95,74.67,64.75,88.17,793.0,755.0,13.2,,1.0,55.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476
36.79,72.08,19.95,75.17,65.75,90.5,1058.0,1095.0,13.1,,1.4,52.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
35.05,75.75,17.63,74.58,65.83,89.33,2117.0,2375.0,12.4,,1.4,56.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074
41.59,79.08,20.11,75.25,65.75,80.0,3895.0,2908.0,11.7,,2.2,53.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
37.54,84.17,21.24,59.33,66.33,65.83,3930.0,2908.0,12.1,,2.0,54.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
30.22,82.0,21.63,73.75,67.5,68.58,3860.0,2870.0,14.8,,2.3,53.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
30.1,82.67,22.54,74.5,68.42,67.33,3627.0,2718.0,17.2,,2.3,45.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
31.11,80.5,22.36,72.58,67.33,68.5,3637.0,2887.0,19.3,,2.7,41.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
34.48,79.25,20.89,55.83,65.75,57.92,3705.0,2923.0,21.3,,2.1,34.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
25.16,79.5,22.65,56.5,64.92,54.67,3609.0,2961.0,22.9,,1.7,29.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
28.15,78.58,22.44,57.58,64.33,50.08,3582.0,2992.0,24.2,,2.2,21.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
31.99,79.25,26.95,61.33,66.08,54.58,3628.0,2936.0,25.4,,2.4,19.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
26.09,78.42,22.84,32.42,61.0,55.92,3537.0,2884.0,25.6,,3.0,21.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
28.09,75.42,25.8,25.92,62.67,56.17,3592.0,2999.0,22.6,,5.1,39.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
14.2,35.75,21.7,21.42,52.25,55.17,3583.0,3020.0,21.3,,4.6,37.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
19.22,12.0,20.62,23.42,61.92,56.17,3730.0,2997.0,20.2,,3.1,36.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
24.23,33.0,20.14,18.17,26.0,50.67,3604.0,2903.0,19.1,,2.7,39.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
30.05,74.75,23.8,16.17,25.75,48.5,3591.0,2919.0,19.0,,2.4,40.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
31.92,71.92,26.07,34.17,59.33,45.58,3378.0,2756.0,18.6,,3.3,54.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
30.79,73.0,25.18,65.92,63.33,65.17,3025.0,2635.0,17.7,,5.3,56.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
32.0,74.92,23.58,68.42,63.58,70.83,2127.0,1860.0,16.9,,3.8,57.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681
35.87,77.25,23.95,72.08,64.83,81.5,1648.0,1368.0,14.8,,1.1,49.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
38.09,71.25,22.28,64.83,59.58,82.5,1189.0,1187.0,14.8,0.3,4.3,72.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683
38.83,58.67,16.64,64.08,50.67,81.92,862.0,849.0,13.7,1.3,2.9,88.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
37.34,44.08,19.45,66.17,58.92,79.58,890.0,805.0,12.9,2.0,4.3,92.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476
40.41,53.08,17.9,64.92,61.0,81.0,960.0,1065.0,11.9,3.0,3.3,93.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
39.29,65.0,18.04,65.08,62.67,79.58,2122.0,2276.0,11.2,3.4,4.3,95.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074
35.85,65.0,23.42,62.08,60.5,69.33,3481.0,2756.0,10.8,3.4,4.2,95.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
33.68,76.08,24.62,59.25,62.17,59.17,3866.0,2764.0,10.7,1.8,4.2,95.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
26.03,77.25,23.96,62.42,64.08,59.75,3733.0,2736.0,11.0,0.3,3.7,93.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
29.89,80.42,26.68,63.25,66.92,43.83,3390.0,2427.0,11.6,0.0,3.9,82.0,,2022,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
32.64,77.67,24.5,72.33,68.08,75.58,3828.0,2875.0,12.4,0.0,5.4,71.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
30.92,74.25,23.08,42.17,63.08,58.92,3627.0,2888.0,14.6,,4.3,66.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
21.73,75.67,24.67,61.83,65.75,61.33,3688.0,2950.0,15.7,,3.3,59.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
36.96,78.0,24.87,49.0,64.0,55.67,3529.0,2960.0,16.1,,3.5,59.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
34.0,76.17,23.39,25.17,54.75,54.67,3500.0,2888.0,15.5,,2.5,56.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
33.34,77.33,26.87,21.33,56.83,48.75,3579.0,2891.0,15.7,,2.3,56.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
21.96,66.17,24.43,28.08,60.58,53.92,3248.0,2914.0,15.9,,3.0,58.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
5.83,16.75,21.94,24.42,61.75,55.5,2902.0,2863.0,15.4,,3.0,59.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
10.76,8.17,17.77,67.25,67.17,65.58,3267.0,2904.0,15.0,,2.3,58.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
16.16,22.5,15.06,48.42,65.33,53.4,3611.0,2882.0,14.7,,2.4,59.0,,2022,False,False,False,True,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
27.14,56.83,19.77,26.75,62.33,49.0,3559.0,2899.0,14.4,,2.7,57.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
29.77,71.58,21.87,24.67,59.33,47.58,3729.0,2899.0,13.9,,3.6,58.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
38.67,73.83,24.07,29.17,56.67,46.42,2931.0,2667.0,13.0,,3.1,62.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
43.78,74.92,20.47,64.83,63.42,64.67,2752.0,2136.0,12.3,,2.5,63.0,,2022,False,False,False,False,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681
